uuid,teos_volume,ammonia_volume,water_volume,ethanol_volume,dilution_volume_fraction,silica_mass_conc,silica_mass_fraction,campaign,dilute_well,target_volume,teos_vol_frac,ammonia_vol_frac,water_vol_frac,ethanol_vol_frac,ap_distance,rmse_distance,experiment_status,rank
6b50a94f-b7f2-402e-a210-e89f507b8861,236.7727433174201,161.03389912605078,71.02939845947752,1231.1639590970517,0.0769272909503246,37.487866326427934,0.0452427398573934,2024_10_04_RandomBaseline_v2,,1700.0,0.13927808430436475,0.09472582301532399,0.04178199909381031,0.724214093586501,1.7783196476537149,0.6676248342646758,complete,102.0
fa1dfc55-e5e0-4514-a66a-e29a5351518a,212.8129276281497,116.07062358277798,172.18175012870827,1198.934698660364,0.0855882484080653,33.694345352769744,0.0403004351470122,2024_10_04_RandomBaseline_v2,,1700.0,0.12518407507538218,0.06827683740163411,0.10128338242865192,0.7052557050943317,2.2930954468721603,0.6297507081698944,complete,109.0
ef17f542-90a3-44a8-a6b8-acb920953fab,79.09535853399576,32.61406968364799,105.16065324053848,1483.129918541818,0.230282611418432,12.523047147315676,0.0154405939676635,2024_10_04_RandomBaseline_v2,,1700.0000000000002,0.04652668149058574,0.01918474687273411,0.061859207788552036,0.8724293638481281,1.400120188053844,0.3214708800771009,complete,24.0
23850c30-c572-41ad-abf0-7e1bd4fa7397,210.8667967042741,12.467859020547303,61.26151288896466,1415.403831386214,0.0863781590983713,33.38621742002805,0.0409399336464846,2024_10_04_RandomBaseline_v2,,1700.0,0.12403929217898477,0.007334034717969002,0.03603618405233215,0.8325904890507142,1.6036611631455466,0.8956131081974633,complete,91.0
4ab46dcc-3395-4e7b-bb87-52e805e12abb,100.76327329779082,99.75853847640528,32.791727661481595,1466.6864605643225,0.1807631403602393,15.953694952703588,0.0197358794954142,2024_10_04_RandomBaseline_v2,,1700.0000000000002,0.05927251370458283,0.05868149322141486,0.019289251565577405,0.8627567415084249,1.5701409345515518,0.2728981976821724,complete,84.0
657e707f-abc9-4f86-ae1e-9e59efb6e1f9,201.602262542762,166.8734375746814,175.2535115044569,1156.2707883780995,0.0903476254906726,31.919377895523382,0.0380524691538014,2024_10_04_RandomBaseline_v2,,1699.9999999999998,0.11858956620162471,0.09816084563216554,0.10309030088497466,0.6801592872812351,2.356133699957514,1.689389121597695,complete,115.5
96ef6012-d812-4975-8b77-8ed7e78669fb,231.0303178338392,58.108500544687296,21.69057434927056,1389.170607272203,0.0788393743516629,36.57867688214567,0.0448646848930108,2024_10_04_RandomBaseline_v2,,1700.0,0.1359001869610819,0.034181470908639586,0.012759161381923859,0.8171591807483547,1.4183489652460906,0.2276976611564365,complete,27.0
e0368e49-ecc3-4ebf-9a19-4e942c829517,93.31712335369282,96.1366816448103,233.57672041073312,1276.9694745907636,0.1951869609744557,14.77475742028388,0.01775365676346,2024_10_04_RandomBaseline_v2,,1700.0,0.05489242550217225,0.05655098920282958,0.137398070829843,0.7511585144651551,1.473691719176414,0.2565815432685966,complete,42.0
d03dab18-5712-44f7-9334-14047212632e,173.79449816220804,169.4022986637357,41.13656972943761,1315.6666334446186,0.1048035807053324,27.51661709067227,0.0335517603959513,2024_10_04_RandomBaseline_v2,,1700.0,0.10223205774247532,0.09964841097866806,0.02419798219378683,0.7739215490850697,2.356133699957514,1.689389121597695,complete,115.5
4d5fd07b-987b-49df-b4ba-54d2a337d945,225.02384879691184,122.33135082632884,220.0688605903171,1132.5759397864422,0.0809438013422498,35.62768182589337,0.0422420468367435,2024_10_04_RandomBaseline_v2,,1700.0,0.13236696988053637,0.07195961813313462,0.12945227093548065,0.6662211410508483,2.356133699957514,1.689389121597695,complete,115.5
6abcfcc8-cf8d-4a5e-a92f-f3afd8023fbd,127.0004986709804,157.64374118481717,59.86794127580763,1355.487818868395,0.1434190094125014,20.107794718519536,0.0245907609484526,2024_10_07_randomSampleV3,,1700.0000000000002,0.074706175688812,0.09273161246165715,0.03521643604459272,0.797345775804938,1.642633605611754,0.2709022552298214,complete,96.0
8559907a-1b27-4673-ae0e-602b83d86deb,23.367554851403256,32.59316607629248,18.96466125322551,1625.0746178190786,0.7794690471515859,3.699749221009375,0.0046496041247907,2024_10_07_randomSampleV3,,1700.0,0.013745620500825444,0.019172450633113226,0.011155683090132654,0.9559262457759287,1.6272767490059643,0.9120648268574124,complete,94.0
b683d769-9cd7-454a-b546-4e86afe5e3f4,38.57024184247005,137.34036043330406,186.4782395966573,1337.6111581275686,0.4722367515525867,6.106767401136641,0.0074069572647527,2024_10_07_randomSampleV3,,1700.0,0.022688377554394144,0.08078844731370827,0.10969308211568075,0.7868300930162169,1.5767690461036843,0.2646269397626944,complete,85.0
a6974af8-5b2d-431a-94df-d35c0be3ee54,107.90392542015304,91.49860259777262,93.28708580085724,1407.3103861812172,0.1688009555107794,17.084263482239834,0.020939867968041,2024_10_07_randomSampleV3,,1700.0,0.06347289730597237,0.05382270741045448,0.054874756353445436,0.8278296389301277,1.5467110914785562,0.2801554946039052,complete,80.0
81f8f6c2-0e42-4680-bc11-c0be02bfd641,143.1576757509081,177.11977652834574,170.28128108333516,1209.441266637411,0.1272323374820519,22.665935854607785,0.0271796531050709,2024_10_07_randomSampleV3,,1700.0,0.08421039750053419,0.10418810384020337,0.1001654594607854,0.7114360391984771,1.483766245301715,0.2786519189720533,complete,48.0
f5e32498-0689-4e74-9a45-9c17edf776b9,146.37860550515137,130.1758416403234,34.756282550269496,1388.6892703042558,0.1244327041607505,23.175900736469256,0.0284557599285215,2024_10_07_randomSampleV3,,1700.0,0.08610506206185374,0.07657402449430788,0.020444872088393823,0.8168760413554446,1.5651648698937075,0.2589994587738559,complete,83.0
1c809d50-4605-4865-aa13-13649203ede8,205.1273772453264,67.97433264129208,228.26872919764995,1198.6295609157314,0.0887950012274663,32.47750391502851,0.038700986796141,2024_10_07_randomSampleV3,,1699.9999999999998,0.12066316308548612,0.03998490155370123,0.13427572305744118,0.7050762123033715,1.6595376515161018,0.2765227238680075,complete,98.0
fe8e4a28-cb6b-4396-adc3-a51f49838d54,69.17957254238054,19.29049085928303,32.98459167721375,1578.5453449211225,0.2632899430410233,10.953095916582988,0.013683645647598,2024_10_07_randomSampleV3,,1699.9999999999998,0.04069386620140032,0.011347347564284136,0.019402700986596327,0.9285560852477193,1.6978343223007863,1.2401242198879772,complete,99.0
89b8593e-8436-4dfb-8430-1367d273cbc2,19.326118121606942,48.380129694438594,160.40620246173955,1471.887549722215,0.942469956960566,3.0598747246016065,0.0037599236093864,2024_10_07_randomSampleV3,,1700.0,0.011368304777415848,0.028458899820257996,0.09435658968337621,0.86581620571895,1.3265725973661189,0.3081681400157728,complete,17.0
403cbac3-a2e0-44f0-aca4-9313b8775a4e,83.07116825519711,102.07419160116066,41.69362489554654,1473.1610152480955,0.2192612201905104,13.15253101982332,0.0162757111922535,2024_10_07_randomSampleV3,,1699.9999999999998,0.048865393091292425,0.06004364211832981,0.024525661703262674,0.8665653030871151,1.2439355600773545,0.2654734865334117,complete,10.0
47d95862-b511-4a42-b8b1-961b605f26a3,90.82144523655926,13.532395937428545,120.98473643863504,1474.6614223873771,0.2005504940693647,14.379620520917596,0.0176927203913818,2024_10_07_randomSampleV3,,1700.0,0.05342437955091721,0.007960232904369733,0.0711674920227265,0.8674478955219865,1.0823076716810642,0.2437090026633946,complete,6.0
649ddf37-37fe-4a30-896b-010286133a28,229.96529601459093,158.88989210068652,58.54650992434074,1252.5983019603816,0.0792044975043975,36.41005360636099,0.0440618014649357,2024_10_07_randomSampleV3,,1699.9999999999998,0.13527370353799467,0.09346464241216855,0.03443912348490632,0.7368225305649304,2.356133699957514,1.689389121597695,complete,115.5
a9d67fc5-2e59-4f51-a904-9cac957c9e73,80.17300420349086,36.7082323846744,40.44922520624596,1542.6695382055889,0.2271872670263818,12.693669138002868,0.0157991563134008,2024_10_07_randomSampleV3,,1700.0,0.0471605907079358,0.021593077873337883,0.023793661886027037,0.9074526695326993,1.3141362964899836,0.2603003859618595,complete,16.0
5d67ff81-9548-4a2f-9496-5d3c3c25b3eb,238.3918466334671,121.69629745694716,216.0113697206898,1123.9004861888957,0.07640481824989,37.744216478182,0.0447201438512066,2024_10_07_randomSampleV3,,1699.9999999999998,0.14023049801968657,0.07158605732761598,0.12706551160040577,0.6611179330522917,1.7790656168390928,0.5776603211692618,complete,103.0
289532b3-a4c8-4db7-93ff-9edc14d5d2c8,100.72073371561024,56.41003917053458,229.21385452915365,1313.6553725847016,0.1808394859961466,15.94695972571748,0.0192200421462183,2024_10_07_randomSampleV3,,1700.0,0.0592474904209472,0.0331823759826674,0.13483167913479627,0.7727384544615892,1.5497915663454924,0.2686329085489056,complete,81.0
43cd6089-f940-463f-bd40-a1f2bf168f67,63.32653758949563,104.92040766772102,116.35742694632464,1415.3956277964587,0.2876248474590063,10.026393844193237,0.0122900798506506,2024_10_07_randomSampleV3,,1700.0,0.03725090446440919,0.06171788686336531,0.0684455452625439,0.8325856634096815,1.5176004504339309,0.2574118142266061,complete,61.0
fedab157-3d87-4f8b-b09b-590c966aa0ba,79.17455835484178,63.5123068636842,236.2034517196601,1321.109683061814,0.2300522553299705,12.535586733821086,0.0151176270815778,2024_10_07_randomSampleV3,,1700.0,0.04657326962049516,0.03736018050804953,0.1389432068939177,0.7771233429775376,1.4600006824141556,0.2544390409141653,complete,36.0
48117328-d486-4f9f-96ab-b0034fe30cd5,213.96023272880265,37.943678392016224,109.14368475310854,1338.9524041260725,0.0851293040860193,33.87599641465421,0.0411459433433597,2024_10_07_randomSampleV3,,1700.0,0.12585896042870745,0.022319810818833073,0.06420216750182856,0.7876190612506309,1.494939576682592,0.3063004967181303,complete,49.0
2027f32f-4921-4edd-95bb-849ab8220e8c,136.0504166665083,77.73521219434689,163.25380730506953,1322.9605638340752,0.1338789410614833,21.540654393700414,0.0260791731864238,2024_10_07_randomSampleV3,,1700.0,0.08002965686265195,0.04572659540843935,0.09603165135592326,0.7782120963729854,1.246129652530894,0.2731745414588792,complete,11.0
1e52819b-5c95-48c2-8f70-d460a28eff49,207.6019981216617,178.07089154222822,45.094509067166086,1269.232601268944,0.0877365626491298,32.8693068536644,0.0398878786568426,2024_10_07_randomSampleV3,,1700.0,0.12211882242450688,0.10474758326013425,0.026526181804215346,0.7466074125111436,1.464975114932371,0.2772073874701389,complete,41.0
ecc20fb9-daca-4f65-97ce-f1329696f7ec,32.66267181532395,146.57619431869676,137.5305969560077,1383.2305369099718,0.5576483705090023,5.1714308738457,0.006317865110694,2024_10_07_randomSampleV3,,1700.0000000000002,0.01921333636195526,0.08622129077570397,0.08090035115059276,0.813665021711748,1.3425874095493122,0.2671072713403143,complete,19.0
f59733f7-c03c-4712-934e-fb6ea464b604,31.89500728136396,130.2946172460637,89.35313858654402,1448.4572368860283,0.5710701224679826,5.049887722258984,0.0062230457646941,2024_10_07_randomSampleV3,,1700.0,0.018761768989037624,0.07664389249768452,0.0525606697567906,0.8520336687564872,1.442846572551451,0.2695139980602637,complete,33.0
c2755e87-75e2-48c6-b27a-739971d1775c,78.2279023216347,134.9356026919215,66.51648409701009,1420.320010889434,0.2328361770381816,12.385704131910282,0.0152364495724074,2024_10_07_randomSampleV3,,1700.0000000000002,0.04601641313037335,0.0793738839364244,0.03912734358647652,0.8354823593467257,1.5376067694548436,0.2593632415139241,complete,70.0
2a988138-57f5-40bf-851c-3df09f642f05,93.96342886355411,53.95463881225708,129.8297232383711,1422.252209085818,0.1938444130294029,14.877085983192972,0.0182152601444665,2024_10_07_randomSampleV3,,1700.0000000000005,0.055272605213855346,0.03173802283073945,0.07637042543433592,0.8366189465210693,1.5409724997829106,0.2589683516684837,complete,73.0
0d339e3d-c04d-4f61-8cb0-2fd1f18006e9,34.80937334281116,115.62254977188736,136.5583750468186,1413.009701838483,0.5232580757747922,5.511314843502178,0.0067492541315591,2024_10_07_randomSampleV3,,1700.0,0.020476101966359506,0.06801326457169846,0.0803284559098933,0.8311821775520488,1.5932479055292623,0.2653547194751423,complete,89.0
320cdd85-691d-48fb-9eac-d27b2fc5e5f5,222.50863864686008,10.347905408957942,136.58098759147575,1330.5624683527062,0.08185878006828,35.229452449627665,0.0426706816891131,2024_10_07_randomSampleV3,,1700.0,0.130887434498153,0.006087003181739966,0.08034175740675044,0.7826838049133567,1.5005846253511326,0.2753854558589594,complete,52.0
a9ad98c9-82d7-4c69-851e-56ddb16bd5f5,185.54149434019536,121.30570267852536,91.55878289996691,1301.5940200813122,0.0981682603077957,29.37650102953885,0.0356430785330758,2024_10_07_randomSampleV3,,1700.0,0.10914205549423256,0.07135629569325021,0.05385810758821583,0.7656435412243013,1.4737155901351773,0.2656443882863411,complete,43.0
bf04b495-3291-4508-a497-e6d96dc52362,150.04299913417665,31.67099911769417,156.00495023873967,1362.2810515093895,0.1213937725811352,23.7560785753861,0.0288562438682379,2024_10_07_randomSampleV3,,1700.0,0.08826058772598627,0.01862999948099657,0.09176761778749393,0.8013417950055233,1.5168831432095116,0.2905714209924357,complete,60.0
f5458994-6b3e-4176-9427-7cef2bb6c7d5,183.7509161636644,76.54488740522862,18.999017402611383,1420.7051790284956,0.0991248702023477,29.093001525380032,0.0358209767515902,2024_10_07_randomSampleV3,,1700.0,0.10808877421392024,0.04502640435601683,0.011175892589771402,0.8357089288402916,1.5430489697763845,0.2902769470387361,complete,75.0
3ae01d8c-6757-4aa4-8701-a4f231f6a81c,68.29057595176755,93.94049079145373,85.88734459299906,1451.8815886637797,0.2667174124750411,10.812342446033078,0.0133195556236798,2024_10_07_randomSampleV3,,1700.0,0.0401709270304515,0.055259112230266895,0.0505219674076465,0.8540479933316351,1.5381294998900243,0.2639832173666975,complete,71.0
9aed2e5c-7127-46bd-8331-51407d127d8f,152.07093042543832,52.733501311874434,102.305771614358,1392.8897966483291,0.1197749343896882,24.07715783518959,0.0294272264449363,2024_10_07_randomSampleV3,,1700.0,0.08945348848555196,0.031019706654043785,0.060179865655504705,0.8193469392048995,1.5860362296798831,0.2742252161799588,complete,88.0
48c60f84-a45b-4017-9430-12b3234fdc0e,164.00682064416375,168.06690230436868,240.53299671757728,1127.3932803338903,0.1110580989421422,25.96694907862946,0.0307755092975298,2024_10_07_randomSampleV3,,1700.0,0.09647460037891986,0.09886288370845217,0.1414899980691631,0.6631725178434649,1.233302954638502,0.3551352188982456,complete,7.0
5175dc78-a900-486e-8b14-6b0441555fe2,138.78791081914713,124.84767410911957,165.15736302866725,1271.207052043066,0.1312382728926623,21.974077656131964,0.0264902706661816,2024_10_07_randomSampleV3,,1699.9999999999998,0.08163994754067479,0.0734398082994821,0.0971513900168631,0.74776885414298,1.7597897538518956,0.3008148446085241,complete,101.0
9694a191-11f7-482c-bb4c-e119489126a4,79.93383858200566,154.2415474749872,162.55816361745565,1303.2664503255517,0.227867021494274,12.65580241093583,0.015319421092056,2024_10_07_randomSampleV3,,1700.0000000000002,0.04701990504823862,0.09073032204411009,0.09562244918673861,0.7666273237209127,1.2826423586349156,0.2754699411665126,complete,14.0
2a0a2e87-67a7-401a-943d-423159a4a939,238.50383687225133,60.76715383365885,222.6365387740717,1178.092470520018,0.0763689421233158,37.76194772140951,0.0449090067681184,2024_10_07_randomSampleV3,,1700.0,0.14029637463073608,0.03574538460803462,0.130962669867101,0.6929955708941282,1.5001605711680963,0.2719159164168415,complete,51.0
9b9c349b-8f9d-4f0c-829c-fa99e67e90fb,63.14887811736393,82.51106564358193,119.57894105875368,1434.7611151803003,0.2884340348918623,9.998265291685112,0.0122718793761034,2024_10_07_randomSampleV3,,1699.9999999999998,0.037146398892567024,0.048535920966812904,0.07034055356397277,0.8439771265766474,1.3766187267760288,0.2624005027211138,complete,22.0
ff3ac045-3c39-4fb0-b2c9-bf69d7600548,183.49786694517812,78.52188789816525,183.47711930324903,1254.5031258534077,0.099261566455851,29.05293662963355,0.0348970448670719,2024_10_07_randomSampleV3,,1700.0,0.10793992173245771,0.04618934582245014,0.1079277172372053,0.7379430152078869,2.356133699957514,1.689389121597695,complete,115.5
1edc0740-a22f-4216-bd49-d80627b2fb63,234.0481462855917,98.0877230274302,9.3607506438752,1358.503380043103,0.0778228155332628,37.0564850454093,0.0453756398147733,2024_10_07_randomSampleV3,,1700.0000000000002,0.1376753801679951,0.0576986606043707,0.005506323908161881,0.7991196353194723,1.5447907574469064,0.2797886977062271,complete,78.0
5452fa4a-b64c-46d7-ace2-bf1b31afc3b3,161.95748597151797,64.0639452090959,250.67388773134803,1223.3046810880385,0.1124633764535521,25.64248105418601,0.0305983312517267,2024_10_07_randomSampleV3,,1700.0000000000005,0.09526910939501054,0.037684673652409344,0.1474552280772635,0.7195909888753166,2.356133699957514,1.689389121597695,complete,115.5
5edc0763-1f2c-44f2-bf68-db785ae258b0,85.98861472003077,178.39813903974527,108.31929731681475,1327.2939489234093,0.21182206241593,13.614445856623488,0.0165718195761315,2024_10_07_randomSampleV3,,1700.0,0.050581538070606336,0.10494008178808545,0.06371723371577338,0.7807611464255348,2.356133699957514,1.6455203909724525,complete,115.5
0cbe4677-2659-4e7f-993b-222b31ebcb86,155.64625492957006,86.94978943083082,191.7353781605705,1265.6685774790287,0.1755354061284129,24.64323349578541,0.0296285320856664,2024_10_17_RandomBaselineV4,,1700.0,0.09155662054680593,0.051146934959312246,0.11278551656504146,0.7445109279288404,1.2647518026646782,0.2967202672851349,complete,12.0
ad84fa96-1a1d-4b08-906a-64405d8b14c4,22.54790990356438,101.93326133513106,210.3788026980531,1365.1400260632515,1.211705594366846,3.569976089992673,0.0043338860592723,2024_10_17_RandomBaselineV4,,1700.0,0.013263476413861401,0.059960741961841806,0.1237522368812077,0.8030235447430891,1.581717150881068,0.2663970384368608,complete,86.0
50d45172-6479-4d31-9ef6-bea791278606,129.3699279797417,48.84969309826327,126.99382083743492,1394.78655808456,0.211188403658282,20.48294283714265,0.0250080151051116,2024_10_17_RandomBaselineV4,,1700.0,0.07609995763514218,0.02873511358721369,0.0747022475514323,0.8204626812262118,1.5821863756057843,0.2868764650779412,complete,87.0
bc2a0ee6-c1d0-4437-bf7c-9c3184bef73f,168.44264320120442,126.51746597032036,169.5594979589715,1235.480392869504,0.162200189050662,26.66926607988651,0.0320282760335629,2024_10_17_RandomBaselineV4,,1700.0000000000002,0.09908390776541436,0.07442203880607079,0.09974088115233616,0.7267531722761786,1.511071114910495,0.3255938071704248,complete,55.0
517c3f17-e084-4ef0-a79f-a7ee9183f4b9,123.01207818495038,106.47892599457266,25.36767742975814,1445.1413183907189,0.2221036257134882,19.47631420290362,0.0240516540383987,2024_10_17_RandomBaselineV4,,1700.0,0.07236004599114729,0.06263466234974863,0.014922163193975376,0.8500831284651288,1.5645202131266496,0.3006745954096006,complete,82.0
2811e6fa-3ff3-42bc-a3cf-bcc61a8cf0fd,160.32958215184613,133.86375526943303,140.37025363611818,1265.4364089426026,0.1704079072915738,25.384737532152624,0.0306254228908611,2024_10_17_RandomBaselineV4,,1700.0,0.09431151891285067,0.07874338545260766,0.08257073743301069,0.744374358201531,1.613070685250762,0.5867667190158206,complete,92.0
cf246b70-a191-4b99-bd9b-0847ce01744b,190.43158689671557,106.91726866404689,116.9832548064057,1285.667889632832,0.1434710964533783,30.150741905047603,0.0364672475718992,2024_10_17_RandomBaselineV4,,1700.0,0.11201858052747975,0.06289251097885111,0.0688136792978857,0.7562752291957835,1.5130168437919551,0.2813814841582165,complete,57.0
61c91192-9f3f-4836-8619-c4a50808f7b6,46.98708867183776,83.06540986092098,217.4688432015636,1352.4786582656775,0.5814667250879065,7.439393886805869,0.0090125658725839,2024_10_17_RandomBaselineV4,,1699.9999999999998,0.02763946392461045,0.04886200580054176,0.12792284894209624,0.7955756813327516,1.4490334407863958,0.2651660434563609,complete,34.0
5a63723b-d247-4738-8b0e-5130a06e53d0,150.412449309095,108.95863774324638,69.48872225746975,1371.1401906901888,0.1816433991795686,23.81457305653948,0.0291243736321133,2024_10_17_RandomBaselineV4,,1700.0,0.08847791135829117,0.0640933163195567,0.040875718974982204,0.8065530533471699,1.529890943417653,0.2602584196868541,complete,65.0
8209442c-5fed-4dc0-ad42-c083465e58eb,90.909733432587,12.620472301973557,179.18891325412127,1417.280881011318,0.3005335901868906,14.393599055965662,0.0175562718843929,2024_10_17_RandomBaselineV4,,1699.9999999999998,0.05347631378387471,0.0074238072364550345,0.10540524309065959,0.8336946358890106,1.5111706505172615,0.3188008228852637,complete,56.0
bb19470e-967e-4dcd-970d-4fd3588246f3,223.6768324055456,19.632591800367216,43.61645315914968,1413.074122634937,0.1221468861016971,35.414410780791066,0.0434599827407492,2024_10_17_RandomBaselineV4,,1699.9999999999995,0.1315746072973798,0.011548583411980718,0.025656737152440993,0.8312200721381985,1.5459569254174996,0.5771940847752876,complete,79.0
decddea8-7eee-4ca3-9344-5b6f201057b3,199.2606381521344,54.89395021583146,221.48885291140547,1224.3565587206288,0.1371140272599589,31.548632087063204,0.0376923087822187,2024_10_17_RandomBaselineV4,,1700.0,0.11721214008949082,0.032290558950489094,0.13028756053612087,0.7202097404238993,1.463498418894424,0.2671309258575976,complete,40.0
551d8cf4-45f3-4211-bff9-bac1f9870ec6,203.9822796336414,68.18527096822602,139.3280117250047,1288.5044376731278,0.1339402060830907,32.296202361496185,0.0389976025544609,2024_10_17_RandomBaselineV4,,1700.0,0.11998957625508318,0.040108982922485895,0.08195765395588511,0.7579437868665457,1.4796872798802037,0.2612311735726555,complete,46.0
44e72ee1-8a86-4ffd-8aca-07ceafe5a474,81.61051114917313,120.6167136955468,140.17172272446018,1357.60105243082,0.3347783047393079,12.921267414172709,0.0157323560963144,2024_10_17_RandomBaselineV4,,1700.0,0.04800618302892538,0.07095100805620401,0.08245395454380011,0.7985888543710705,1.535750284467526,0.2646303111120237,complete,68.0
7586d345-a4e0-455e-aaf8-ee04edab6bdd,126.99517741662324,132.78005569546536,177.59099288489008,1262.6337740030212,0.2151375282684733,20.10695221245556,0.0242087793418178,2024_10_17_RandomBaselineV4,,1700.0,0.07470304553919013,0.07810591511497962,0.10446528993228829,0.7427257494135419,1.839328533995764,0.2966625787557178,complete,104.0
56451304-05fb-48e6-a226-ce4c2bbd1de3,110.36324816825308,176.79470494802734,43.22011758406542,1369.6219292996543,0.2475591197694362,17.47364429162937,0.0214272009153524,2024_10_17_RandomBaselineV4,,1700.0,0.06491955774603123,0.1039968852635455,0.025423598578862013,0.8056599584115613,1.400607638244396,0.3434533111715999,complete,25.0
bcd48064-47e5-45b2-86b0-cf53533c584a,88.61956318306164,86.9836738415266,165.8913725899079,1358.505390385504,0.3083001945630293,14.030999902971637,0.0170510630004256,2024_10_17_RandomBaselineV4,,1700.0,0.05212915481356567,0.05116686696560388,0.09758316034700464,0.7991208178738258,1.4607970443712752,0.2750914199853785,complete,37.0
ced08f31-8bee-4e63-96d4-cdb059f6ab5c,96.77584640452848,80.74671634313023,230.21773758128776,1292.2596996710536,0.2823166067411435,15.322371751110962,0.0184366187231713,2024_10_17_RandomBaselineV4,,1700.0,0.05692696847325205,0.04749806843713543,0.1354221985772281,0.7601527645123844,1.5258336709974245,0.2716920845801149,complete,64.0
8bba99d5-9522-404d-8c7c-f9c527c491bd,167.33902120156455,78.82868480889103,140.58881259013992,1313.2434813994043,0.1632699198026212,26.494531296576,0.0320794282818289,2024_10_17_RandomBaselineV4,,1699.9999999999998,0.09843471835386151,0.046369814593465314,0.08269930152361173,0.7724961655290615,1.4837387639418402,0.268731599469579,complete,47.0
8a0bd2de-3c21-4148-b402-efebe0043e63,113.030592901476,63.731618844453806,237.9509048032026,1285.2868834508674,0.2417171127753307,17.895960903772142,0.0215017752254502,2024_10_17_RandomBaselineV4,,1699.9999999999998,0.06648858405969177,0.03748918755556107,0.13997112047247215,0.756051107912275,1.509678925407976,0.2594475552691336,complete,54.0
